id,insee_code,name,start_datetime,end_datetime,successors,ancestors,population,insee_modification
44075@1942-01-01,44075,Issé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1855,0
44076@1942-01-01,44076,Jans,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1264,0
44077@1942-01-01,44077,Joué-sur-Erdre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2326,0
44078@1942-01-01,44078,Juigné-des-Moutiers,1942-01-01 00:00:00,9999-12-31 23:59:59,,,352,0
44079@1942-01-01,44079,Le Landreau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2932,0
44080@1942-01-01,44080,Lavau-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,750,0
44081@1942-01-01,44081,Legé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4498,0
44082@1942-01-01,44082,Ligné,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4859,0
44083@1942-01-01,44083,La Limouzinière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2355,0
44084@1942-01-01,44084,Le Loroux-Bottereau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7879,0
44085@1942-01-01,44085,Louisfert,1942-01-01 00:00:00,9999-12-31 23:59:59,,,949,0
44086@1942-01-01,44086,Lusanger,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1026,0
44087@1942-01-01,44087,Machecoul,1942-01-01 00:00:00,2015-12-31 23:59:59,44087@2016-01-01,,6076,331
44088@1942-01-01,44088,Maisdon-sur-Sèvre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2829,0
44089@1942-01-01,44089,Malville,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3343,0
44090@1942-01-01,44090,La Marne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1371,0
44091@1942-01-01,44091,Marsac-sur-Don,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1490,0
44092@1942-01-01,44092,Massérac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,699,0
44093@1942-01-01,44093,Maumusson,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1032,0
44094@1942-01-01,44094,Mauves-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3133,0
44095@1942-01-01,44095,La Meilleraye-de-Bretagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1464,0
44096@1942-01-01,44096,Mésanger,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4623,0
44097@1942-01-01,44097,Mesquer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1816,0
44098@1942-01-01,44098,Missillac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5076,0
44099@1942-01-01,44099,Moisdon-la-Rivière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1944,0
44100@1942-01-01,44100,Monnières,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1998,0
44101@1942-01-01,44101,La Montagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5988,0
44102@1942-01-01,44102,Montbert,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2987,0
44103@1942-01-01,44103,Montoir-de-Bretagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7051,0
44104@1942-01-01,44104,Montrelais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,864,0
44105@1942-01-01,44105,Mouais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,390,0
44106@1942-01-01,44106,Moutiers,1942-01-01 00:00:00,1986-06-05 23:59:59,44106@1986-06-06,,NULL,100
44107@1942-01-01,44107,Mouzeil,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1914,0
44108@1942-01-01,44108,Mouzillon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2709,0
44109@1942-01-01,44109,Nantes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,292718,0
44110@1942-01-01,44110,Nort-sur-Erdre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8272,0
44111@1942-01-01,44111,Notre-Dame-des-Landes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2012,0
44112@1942-01-01,44112,Noyal-sur-Brutz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,584,0
44113@1942-01-01,44113,Nozay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3956,0
44114@1942-01-01,44114,Orvault,1942-01-01 00:00:00,9999-12-31 23:59:59,,,24922,0
44115@1942-01-01,44115,Oudon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3614,0
44116@1942-01-01,44116,Paimbœuf,1942-01-01 00:00:00,9999-12-31 23:59:59,,,NULL,0
44117@1942-01-01,44117,Le Pallet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3189,0
44118@1942-01-01,44118,Pannecé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1346,0
44119@1942-01-01,44119,Paulx,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1959,0
44120@1942-01-01,44120,Le Pellerin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4719,0
44121@1942-01-01,44121,Petit-Auverné,1942-01-01 00:00:00,9999-12-31 23:59:59,,,425,0
44122@1942-01-01,44122,Petit-Mars,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3567,0
44123@1942-01-01,44123,Pierric,1942-01-01 00:00:00,9999-12-31 23:59:59,,,976,0
44124@1942-01-01,44124,Le Pin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,799,0
44125@1942-01-01,44125,Piriac-sur-Mer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2178,0
44126@1942-01-01,44126,La Plaine-sur-Mer,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3977,0
44127@1942-01-01,44127,La Planche,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2490,0
44128@1942-01-01,44128,Plessé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5017,0
44129@1942-01-01,44129,Pontchâteau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,10191,0
44130@1942-01-01,44130,Pont-Saint-Martin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5640,0
44131@1942-01-01,44131,Pornic,1942-01-01 00:00:00,9999-12-31 23:59:59,,44042@1942-01-01;44177@1942-01-01,14288,0
44132@1942-01-01,44132,Pornichet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,10531,0
44133@1942-01-01,44133,Port-Saint-Père,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2864,0
44134@1942-01-01,44134,Pouillé-les-Côteaux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,965,0
44135@1942-01-01,44135,Le Pouliguen,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4647,0
44136@1942-01-01,44136,Préfailles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1224,0
44137@1942-01-01,44137,Prinquiau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3382,0
44138@1942-01-01,44138,Puceul,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1055,0
44139@1942-01-01,44139,Quilly,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1368,0
44140@1942-01-01,44140,La Regrippière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1525,0
44141@1942-01-01,44141,La Remaudière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1241,0
44142@1942-01-01,44142,Remouillé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1787,0
44143@1942-01-01,44143,Rezé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,39568,0
44144@1942-01-01,44144,Riaillé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2239,0
44145@1942-01-01,44145,Rouans,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2752,0
44146@1942-01-01,44146,Rougé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2240,0
44147@1942-01-01,44147,Rouxière,1942-01-01 00:00:00,2015-12-31 23:59:59,44213@2016-01-01,,NULL,331
44148@1942-01-01,44148,Ruffigné,1942-01-01 00:00:00,9999-12-31 23:59:59,,,711,0
44149@1942-01-01,44149,Saffré,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3746,0
44150@1942-01-01,44150,Saint-Aignan-Grandlieu,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3779,0
44151@1942-01-01,44151,Saint-André-des-Eaux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5883,0
44152@1942-01-01,44152,Sainte-Anne,1942-01-01 00:00:00,1979-12-30 23:59:59,44152@1979-12-31,,NULL,100
44153@1942-01-01,44153,Saint-Aubin-des-Châteaux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1688,0
44154@1942-01-01,44154,Saint-Brevin-les-Pins,1942-01-01 00:00:00,9999-12-31 23:59:59,,,13134,0
44155@1942-01-01,44155,Saint-Colombin,1942-01-01 00:00:00,1972-06-01 23:59:59,44155@1972-06-02,,NULL,100
44156@1942-01-01,44156,Saint-Étienne-de-Corcoué,1942-01-01 00:00:00,1971-02-28 23:59:59,44156@1971-03-01,,NULL,110
44157@1942-01-01,44157,Saint-Étienne-de-Mer-Morte,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1620,0
44158@1942-01-01,44158,Saint-Étienne-de-Montluc,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6627,0
44159@1942-01-01,44159,Saint-Fiacre-sur-Maine,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1147,0
44160@1942-01-01,44160,Saint-Géréon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2781,0
44161@1942-01-01,44161,Saint-Gildas-des-Bois,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3617,0
44162@1942-01-01,44162,Saint-Herblain,1942-01-01 00:00:00,9999-12-31 23:59:59,,,43784,0
44163@1942-01-01,44163,Saint-Herblon,1942-01-01 00:00:00,2015-12-31 23:59:59,44163@2016-01-01,,2472,331
44164@1942-01-01,44164,Saint-Hilaire-de-Chaléons,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2136,0
44165@1942-01-01,44165,Saint-Hilaire-de-Clisson,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2141,0
44166@1942-01-01,44166,Saint-Jean-de-Boiseau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5449,0
44167@1942-01-01,44167,Saint-Jean-de-Corcoué,1942-01-01 00:00:00,1971-02-28 23:59:59,44156@1971-03-01,,NULL,310
44168@1942-01-01,44168,Saint-Joachim,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3917,0
44169@1942-01-01,44169,Saint-Julien-de-Concelles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6813,0
44170@1942-01-01,44170,Saint-Julien-de-Vouvantes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,936,0
44171@1942-01-01,44171,Saint-Léger-les-Vignes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1602,0
44172@1942-01-01,44172,Sainte-Luce-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,14170,0
44173@1942-01-01,44173,Saint-Lumine-de-Clisson,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2067,0
44174@1942-01-01,44174,Saint-Lumine-de-Coutais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2013,0
44175@1942-01-01,44175,Saint-Lyphard,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4482,0
44176@1942-01-01,44176,Saint-Malo-de-Guersac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3211,0
44177@1942-01-01,44177,Sainte-Marie,1942-01-01 00:00:00,1973-05-31 23:59:59,44131@1942-01-01,,NULL,330
44178@1942-01-01,44178,Saint-Mars-de-Coutais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2587,0
44179@1942-01-01,44179,Saint-Mars-du-Désert,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4396,0
44180@1942-01-01,44180,Saint-Mars-la-Jaille,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2417,0
44181@1942-01-01,44181,Saint-Même-le-Tenu,1942-01-01 00:00:00,2015-12-31 23:59:59,44087@2016-01-01,,1191,331
44182@1942-01-01,44182,Saint-Michel-Chef-Chef,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4535,0
44183@1942-01-01,44183,Saint-Molf,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2452,0
44184@1942-01-01,44184,Saint-Nazaire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,68513,0
44185@1942-01-01,44185,Saint-Nicolas-de-Redon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3150,0
44186@1942-01-01,44186,Sainte-Pazanne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6074,0
44187@1942-01-01,44187,Saint-Père-en-Retz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4273,0
44188@1942-01-01,44188,Saint-Philbert-de-Grand-Lieu,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8619,0
44189@1942-01-01,44189,Sainte-Reine-de-Bretagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2245,0
44190@1942-01-01,44190,Saint-Sébastien-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,25610,0
44191@1942-01-01,44191,Saint-Sulpice-des-Landes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,685,0
44192@1942-01-01,44192,Saint-Viaud,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2336,0
44193@1942-01-01,44193,Saint-Vincent-des-Landes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1514,0
44194@1942-01-01,44194,Sautron,1942-01-01 00:00:00,9999-12-31 23:59:59,,,6968,0
44195@1942-01-01,44195,Savenay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8100,0
44196@1942-01-01,44196,Sévérac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1640,0
44197@1942-01-01,44197,Sion-les-Mines,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1678,0
44198@1942-01-01,44198,Les Sorinières,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7754,0
44199@1942-01-01,44199,Soudan,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1983,0
44200@1942-01-01,44200,Soulvache,1942-01-01 00:00:00,9999-12-31 23:59:59,,,372,0
44201@1942-01-01,44201,Sucé,1942-01-01 00:00:00,1974-12-31 23:59:59,44201@1975-01-01,,NULL,100
44202@1942-01-01,44202,Teillé,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1785,0
44203@1942-01-01,44203,Le Temple-de-Bretagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1873,0
44204@1942-01-01,44204,Thouaré-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8750,0
44205@1942-01-01,44205,Les Touches,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2430,0
44206@1942-01-01,44206,Touvois,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1735,0
44207@1942-01-01,44207,Trans-sur-Erdre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1016,0
44208@1942-01-01,44208,Treffieux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,823,0
44209@1942-01-01,44209,Treillières,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8226,0
44210@1942-01-01,44210,Trignac,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7298,0
44211@1942-01-01,44211,La Turballe,1942-01-01 00:00:00,9999-12-31 23:59:59,,,4521,0
44212@1942-01-01,44212,Vallet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8625,0
44213@1942-01-01,44213,Varades,1942-01-01 00:00:00,2015-12-31 23:59:59,44213@2016-01-01,,3605,331
44214@1942-01-01,44214,Vay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2047,0
44215@1942-01-01,44215,Vertou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,22820,0
44216@1942-01-01,44216,Vieillevigne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3941,0
44217@1942-01-01,44217,Vigneux-de-Bretagne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5628,0
44218@1942-01-01,44218,Villepot,1942-01-01 00:00:00,9999-12-31 23:59:59,,,663,0
44219@1942-01-01,44219,Vritz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,783,0
44220@1942-01-01,44220,Vue,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1539,0
45001@1942-01-01,45001,Adon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,210,0
45002@1942-01-01,45002,Aillant-sur-Milleron,1942-01-01 00:00:00,9999-12-31 23:59:59,,,392,0
45003@1942-01-01,45003,Allainville-en-Beauce,1942-01-01 00:00:00,1972-12-31 23:59:59,45240@1942-01-01,,NULL,330
45004@1942-01-01,45004,Amilly,1942-01-01 00:00:00,9999-12-31 23:59:59,,,12232,0
45005@1942-01-01,45005,Andonville,1942-01-01 00:00:00,9999-12-31 23:59:59,,,210,0
45006@1942-01-01,45006,Ardon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1099,0
45007@1942-01-01,45007,Arrabloy,1942-01-01 00:00:00,1972-12-31 23:59:59,45155@1942-01-01,,NULL,330
45008@1942-01-01,45008,Artenay,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1827,0
45009@1942-01-01,45009,Aschères-le-Marché,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1166,0
45010@1942-01-01,45010,Ascoux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1008,0
45011@1942-01-01,45011,Attray,1942-01-01 00:00:00,9999-12-31 23:59:59,,,215,0
45012@1942-01-01,45012,Audeville,1942-01-01 00:00:00,9999-12-31 23:59:59,,,184,0
45013@1942-01-01,45013,Augerville-la-Rivière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,233,0
45014@1942-01-01,45014,Aulnay-la-Rivière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,512,0
45015@1942-01-01,45015,Autruy-sur-Juine,1942-01-01 00:00:00,9999-12-31 23:59:59,,,692,0
45016@1942-01-01,45016,Autry-le-Châtel,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1004,0
45017@1942-01-01,45017,Auvilliers-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,363,0
45018@1942-01-01,45018,Auxy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,956,0
45019@1942-01-01,45019,Baccon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,715,0
45020@1942-01-01,45020,Le Bardon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1047,0
45021@1942-01-01,45021,Barville-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,325,0
45022@1942-01-01,45022,Batilly-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,423,0
45023@1942-01-01,45023,Batilly-en-Puisaye,1942-01-01 00:00:00,9999-12-31 23:59:59,,,113,0
45024@1942-01-01,45024,Baule,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2044,0
45025@1942-01-01,45025,Bazoches-les-Gallerandes,1942-01-01 00:00:00,9999-12-31 23:59:59,,45172@1942-01-01,1486,0
45026@1942-01-01,45026,Bazoches-sur-le-Betz,1942-01-01 00:00:00,9999-12-31 23:59:59,,,975,0
45027@1942-01-01,45027,Beauchamps-sur-Huillard,1942-01-01 00:00:00,9999-12-31 23:59:59,,,416,0
45028@1942-01-01,45028,Beaugency,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7519,0
45029@1942-01-01,45029,Beaulieu,1942-01-01 00:00:00,1988-03-17 23:59:59,45029@1988-03-18,,NULL,100
45030@1942-01-01,45030,Beaune-la-Rolande,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1986,0
45031@1942-01-01,45031,Bellegarde,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1756,0
45032@1942-01-01,45032,Le Bignon-Mirabeau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,322,0
45033@1942-01-01,45033,Boësse,1942-01-01 00:00:00,2001-02-03 23:59:59,45033@2001-02-04,,NULL,100
45034@1942-01-01,45034,Boigny-sur-Bionne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2183,0
45035@1942-01-01,45035,Boiscommun,1942-01-01 00:00:00,9999-12-31 23:59:59,,45090@1942-01-01,1124,0
45036@1942-01-01,45036,Boismorand,1942-01-01 00:00:00,9999-12-31 23:59:59,,,865,0
45037@1942-01-01,45037,Boisseaux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,450,0
45038@1942-01-01,45038,Bondaroy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,411,0
45039@1942-01-01,45039,Bonnée,1942-01-01 00:00:00,9999-12-31 23:59:59,,,673,0
45040@1942-01-01,45040,Bonny-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1993,0
45041@1942-01-01,45041,Bordeaux-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,116,0
45042@1942-01-01,45042,Les Bordes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1846,0
45043@1942-01-01,45043,Bou,1942-01-01 00:00:00,9999-12-31 23:59:59,,,904,0
45044@1942-01-01,45044,Bougy-lez-Neuville,1942-01-01 00:00:00,9999-12-31 23:59:59,,,180,0
45045@1942-01-01,45045,Bouilly-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,348,0
45046@1942-01-01,45046,Boulay-les-Barres,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1013,0
45047@1942-01-01,45047,Bouzonville-aux-Bois,1942-01-01 00:00:00,9999-12-31 23:59:59,,,442,0
45048@1942-01-01,45048,Bouzonville-en-Beauce,1942-01-01 00:00:00,1972-08-31 23:59:59,45253@1942-01-01,,NULL,330
45049@1942-01-01,45049,Bouzy-la-Forêt,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1235,0
45050@1942-01-01,45050,Boynes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1312,0
45051@1942-01-01,45051,Bray-en-Val,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1393,0
45052@1942-01-01,45052,Breteau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,74,0
45053@1942-01-01,45053,Briare,1942-01-01 00:00:00,9999-12-31 23:59:59,,,5748,0
45054@1942-01-01,45054,Briarres-sur-Essonne,1942-01-01 00:00:00,9999-12-31 23:59:59,,,507,0
45055@1942-01-01,45055,Bricy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,552,0
45056@1942-01-01,45056,Bromeilles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,318,0
45057@1942-01-01,45057,Labrosse,1942-01-01 00:00:00,2015-12-31 23:59:59,45191@2016-01-01,,82,331
45058@1942-01-01,45058,Bucy-le-Roi,1942-01-01 00:00:00,9999-12-31 23:59:59,,,181,0
45059@1942-01-01,45059,Bucy-Saint-Liphard,1942-01-01 00:00:00,9999-12-31 23:59:59,,,199,0
45060@1942-01-01,45060,La Bussière,1942-01-01 00:00:00,9999-12-31 23:59:59,,,813,0
45061@1942-01-01,45061,Cepoy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,2351,0
45062@1942-01-01,45062,Cercottes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1397,0
45063@1942-01-01,45063,Cerdon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,983,0
45064@1942-01-01,45064,Cernoy-en-Berry,1942-01-01 00:00:00,9999-12-31 23:59:59,,,468,0
45065@1942-01-01,45065,Césarville,1942-01-01 00:00:00,1977-12-31 23:59:59,45065@1978-01-01,45128@1942-01-01,NULL,110
45066@1942-01-01,45066,Chailly-en-Gâtinais,1942-01-01 00:00:00,9999-12-31 23:59:59,,,704,0
45067@1942-01-01,45067,Chaingy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3582,0
45068@1942-01-01,45068,Châlette-sur-Loing,1942-01-01 00:00:00,9999-12-31 23:59:59,,,12812,0
45069@1942-01-01,45069,Chambon-la-Forêt,1942-01-01 00:00:00,9999-12-31 23:59:59,,,934,0
45070@1942-01-01,45070,Champoulet,1942-01-01 00:00:00,9999-12-31 23:59:59,,,45,0
45071@1942-01-01,45071,Changy,1942-01-01 00:00:00,1970-12-31 23:59:59,45332@1971-01-01,,NULL,310
45072@1942-01-01,45072,Chanteau,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1381,0
45073@1942-01-01,45073,Chantecoq,1942-01-01 00:00:00,9999-12-31 23:59:59,,,529,0
45074@1942-01-01,45074,La Chapelle-Onzerain,1942-01-01 00:00:00,9999-12-31 23:59:59,,,118,0
45075@1942-01-01,45075,La Chapelle-Saint-Mesmin,1942-01-01 00:00:00,9999-12-31 23:59:59,,,10078,0
45076@1942-01-01,45076,La Chapelle-Saint-Sépulcre,1942-01-01 00:00:00,9999-12-31 23:59:59,,,250,0
45077@1942-01-01,45077,La Chapelle-sur-Aveyron,1942-01-01 00:00:00,9999-12-31 23:59:59,,,655,0
45078@1942-01-01,45078,Chapelon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,274,0
45079@1942-01-01,45079,Le Charme,1942-01-01 00:00:00,9999-12-31 23:59:59,,,148,0
45080@1942-01-01,45080,Charmont-en-Beauce,1942-01-01 00:00:00,9999-12-31 23:59:59,,,406,0
45081@1942-01-01,45081,Charsonville,1942-01-01 00:00:00,9999-12-31 23:59:59,,,591,0
45082@1942-01-01,45082,Châteauneuf-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,7906,0
45083@1942-01-01,45083,Châteaurenard,1942-01-01 00:00:00,1998-11-18 23:59:59,45083@1998-11-19,,NULL,100
45084@1942-01-01,45084,Châtenoy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,454,0
45085@1942-01-01,45085,Châtillon-Coligny,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1949,0
45086@1942-01-01,45086,Châtillon-le-Roi,1942-01-01 00:00:00,9999-12-31 23:59:59,,,274,0
45087@1942-01-01,45087,Châtillon-sur-Loire,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3145,0
45088@1942-01-01,45088,Chaussy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,333,0
45089@1942-01-01,45089,Chécy,1942-01-01 00:00:00,9999-12-31 23:59:59,,,8756,0
45090@1942-01-01,45090,Chemault,1942-01-01 00:00:00,1974-05-31 23:59:59,45035@1942-01-01,,NULL,330
45091@1942-01-01,45091,Chevannes,1942-01-01 00:00:00,9999-12-31 23:59:59,,,330,0
45092@1942-01-01,45092,Chevillon-sur-Huillard,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1353,0
45093@1942-01-01,45093,Chevilly,1942-01-01 00:00:00,9999-12-31 23:59:59,,45117@1942-01-01,2713,0
45094@1942-01-01,45094,Chevry-sous-le-Bignon,1942-01-01 00:00:00,9999-12-31 23:59:59,,,230,0
45095@1942-01-01,45095,Chilleurs-aux-Bois,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1905,0
45096@1942-01-01,45096,Les Choux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,478,0
45097@1942-01-01,45097,Chuelles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1167,0
45098@1942-01-01,45098,Cléry-Saint-André,1942-01-01 00:00:00,9999-12-31 23:59:59,,,3343,0
45099@1942-01-01,45099,Coinces,1942-01-01 00:00:00,9999-12-31 23:59:59,,,572,0
45100@1942-01-01,45100,Combleux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,482,0
45101@1942-01-01,45101,Combreux,1942-01-01 00:00:00,9999-12-31 23:59:59,,,263,0
45102@1942-01-01,45102,Conflans-sur-Loing,1942-01-01 00:00:00,9999-12-31 23:59:59,,,362,0
45103@1942-01-01,45103,Corbeilles,1942-01-01 00:00:00,9999-12-31 23:59:59,,,1500,0
