siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_com;insee;nom_com;ptot_com;pmun_com
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50475; Saint-Georges-Montcocq;883;844
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50032;La Barre-de-Semilly;966;932
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50297;La Meauffe;1093;1064
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50409;PONT-HEBERT;1821;1771
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50002; Agneaux;4576;4095
245000245;CC de l'agglomération Saint Loise;CC;4TX;32014;30053;1961;11;50502;SAINT-LO;20862;19643
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50351; Montrabot;87;84
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50635; Vidouville;121;117
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50075; Brectouville;138;138
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50261; Lamberville;157;155
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50054; Biéville;167;163
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50398;Le Perron;169;168
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50404; Placy-Montaigu;197;191
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50441; Rouxeville;297;297
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50414; Précorbin;509;501
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50202; Giéville;650;638
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50224; Guilberville;921;908
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50492; Saint-Jean-des-Baisants;1143;1117
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50444; Saint-Amand;2225;2164
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50601; Torigni-sur-Vire;2491;2442
245000252;CC du Canton de Torigni sur Vire;CC;4TX;12593;12281;312;15;50139; Condé-sur-Vire;3321;3198
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50171; Éculleville;43;42
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50385; Omonville-la-Petite;127;125
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50073; Branville-Hague;154;153
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50242; Herqueville;159;155
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50020; Auderville;296;287
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50163; Digulleville;300;297
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50623; Vauville;387;376
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50477; Saint-Germain-des-Vaux;445;428
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50257; Jobourg;454;441
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50057; Biville;507;496
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50386; Omonville-la-Rogue;537;523
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50001; Acqueville;652;634
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50600; Tonneville;664;636
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50460; Sainte-Croix-Hague;715;697
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50220; Gréville-Hague;805;783
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50187; Flottemanville-Hague;877;850
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50620; Vasteville;1017;992
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50041; Beaumont-Hague;1324;1291
245000260;CC de la Hague;CC;TPU;11785;11423;362;19;50611; Urville-Nacqueville;2322;2217
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50442;Le Rozel;275;268
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50454; Saint-Christophe-du-Foc;332;322
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50238; Héauville;369;360
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50580;SOTTEVILLE;379;362
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50240; Helleville;424;418
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50083; Bricquebosq;484;476
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50045; Benoîtville;556;541
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50401; Pierreville;658;635
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50480; Saint-Germain-le-Gaillard;663;646
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50604; Tréauville;698;675
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50222; Grosville;708;689
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50576; Siouville-Hague;1093;1079
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50585; Surtainville;1198;1167
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50184; Flamanville;1723;1686
245000278;CC des Pieux;CC;TPU;13051;12711;340;15;50402;Les Pieux;3491;3387
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50508; Sainte-Marie-du-Bois;57;57
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50179; Ferrières;61;61
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50557; Saint-Symphorien-des-Monts;157;155
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50254; Husson;247;233
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50245; Heussé;255;255
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50462; Saint-Cyr-du-Bailleul;435;428
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50474; Saint-Georges-de-Rouelley;534;526
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50090; Buais;636;616
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50200; Ger;885;863
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50029; Barenton;1336;1293
245000294;CC de la Sélune;CC;4TX;5954;5796;158;11;50591;Le Teilleul;1351;1309
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50035; Baudreville;84;84
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50250; Houtteville;92;91
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50548; Saint-Sauveur-de-Pierrepont;136;134
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50204; Glatigny;170;169
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50372; Neufmesnil;176;174
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50586;SURVILLE;191;188
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50136; Coigny;209;206
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50153; Cretteville;224;219
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50544; Saint-Rémy-des-Landes;225;220
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50528; Saint-Nicolas-de-Pierrepont;257;247
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50330; Mobecq;272;264
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50166; Doville;292;285
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50642; Vindefontaine;303;291
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50617;VARENGUEBEC;333;330
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50415; Prétot-Sainte-Suzanne;346;334
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50497; Saint-Jores;391;379
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50063; Bolleville;392;380
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50343; Montgardon;425;411
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50273; Lithaire;557;550
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50558; Saint-Symphorien-le-Valois;785;764
245000302;CC de la Haye-du-Puits;CC;TPU;7712;7498;214;21;50236;La Haye-du-Puits;1852;1778
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50638; Villechien;213;207
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50494; Saint-Jean-du-Corail;280;270
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50189; Fontenay;306;296
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50450; Saint-Barthélemy;369;355
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50056; Bion;397;375
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50371;Le Neufbourg;498;483
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50456; Saint-Clément-Rancoudray;542;535
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50381; Notre-Dame-du-Touchet;657;641
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50436; Romagny;1103;1083
245000328;CC de Mortain;CC;TPU;6518;6138;380;10;50359;MORTAIN;2153;1893
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50040; Beauficel;169;164
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50088; Brouains;196;191
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50397; Perriers-en-Beauficel;234;227
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50193;Le Fresne-Poret;235;235
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50514; Chaulieu;285;279
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50195; Gathemo;288;285
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50625; Vengeons;512;500
245000336;CC de Sourdeval;CC;4TX;4852;4759;93;8;50582; Sourdeval;2933;2878
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50519; Saint-Martin-le-Gréard;356;350
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50382; Nouainville;499;473
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50575; Sideville;553;534
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50643; Virandeville;775;754
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50594; Teurthéville-Hague;844;823
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50230; Hardinvast;934;912
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50149; Couville;949;922
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50599;TOLLEVAST;1178;1147
245000344;CC de Douve et Divette;CC;4TX;7271;7066;205;9;50294; Martinvast;1183;1151
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50206;La Gohannière;108;107
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50451; Saint-Brice;126;123
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50126; Chavoy;124;124
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50205;La Godefroy;209;206
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50406; Plomb;387;375
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50408; Pontaubault;491;469
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50489; Saint-Jean-de-la-Haize;493;476
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50411; Ponts;555;537
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50505; Saint-Loup;585;564
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50531; Saint-Ovin;752;723
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50612; Vains;820;758
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50554; Saint-Senier-sous-Avranches;1220;1158
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50288; Marcey-les-Grèves;1236;1200
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50616;Le Val-Saint-Père;1897;1812
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50516; Saint-Martin-des-Champs;2305;2179
245000351;CC du Canton d'Avranches;CC;TPU;20110;19050;1060;16;50025;AVRANCHES;8802;8239
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50495; Saint-Jean-du-Corail-des-Bois;71;71
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50379; Notre-Dame-de-Livoye;114;113
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50529; Saint-Nicolas-des-Bois;115;114
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50124;La Chapelle-Urée;135;129
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50275;Les Loges-sur-Brécey;156;147
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50628; Vernix;169;162
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50071; Braffais;175;173
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50399;Le Petit-Celland;180;176
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50472; Saint-Georges-de-Livoye;221;217
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50152;Les Cresnays;254;251
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50158;CUVES;368;357
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50112;La Chaise-Baudouin;438;423
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50217;Le Grand-Celland;521;502
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50597; Tirepied;771;747
245000369;CC du Canton de Brécey;CC;4TX;6027;5732;295;15;50074;BRECEY;2339;2150
245000377;CC de la Saire;CC;4TX;3320;3195;125;3;50305;Le Mesnil-au-Val;651;631
245000377;CC de la Saire;CC;4TX;3320;3195;125;3;50077; Bretteville;1067;1018
245000377;CC de la Saire;CC;4TX;3320;3195;125;3;50162; Digosville;1602;1546
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50317;Le Mesnil-Ozenne;213;213
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50155; Crollon;239;234
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50132;Les Chéris;255;242
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50146; Courtils;265;250
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50290; Marcilly;363;363
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50108; Céaux;428;424
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50413; Précey;444;433
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50259; Juilley;566;555
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50407; Poilley;788;754
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50543;SAINT-QUENTIN-SUR-LE-HOMME;1237;1195
245000385;CC du Canton de Ducey;CC;4TX;7140;6960;180;11;50168; Ducey;2342;2297
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50221; Grimesnil;67;66
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50028;La Baleine;95;93
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50320;Le Mesnil-Rogues;156;153
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50301;Le Mesnil-Amand;155;154
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50583; Sourdeval-les-Bois;169;167
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50311;Le Mesnil-Garnier;232;223
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50326;Le Mesnil-Villeman;233;228
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50336; Montaigu-les-Bois;236;230
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50626; Ver;365;356
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50266; Lengronne;455;439
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50463; Saint-Denis-le-Gast;539;529
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50228; Hambye;1169;1151
245000393;CC du Canton de Gavray;CC;4TX;5274;5158;116;13;50197; Gavray;1403;1369
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50114;Les Chambres;114;111
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50174; Équilly;153;148
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50361;La Mouche;176;176
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50247; Hocquigny;181;177
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50115; Champcervon;208;203
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50282;Le Luot;213;208
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50535; Sainte-Pience;246;238
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50434;La Rochelle-Normande;259;248
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50584; Subligny;330;318
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50590;Le Tanu;328;322
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50038; Beauchamps;386;374
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50281;La Lucerne-d'Outremer;813;790
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50188;FOLLIGNY;947;920
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50493;SAINT-JEAN-DES-CHAMPS;1301;1259
245000401;CC du Pays Hayland;CC;4TX;7046;6857;189;15;50237;La Haye-Pesnel;1391;1365
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50265; Laulne;161;154
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50533; Saint-Patrice-de-Claids;160;158
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50014; Anneville-sur-Mer;228;218
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50012;ANGOVILLE-SUR-AY;258;250
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50182;La Feuillie;277;274
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50078; Bretteville-sur-Ay;334;331
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50198; Geffosses;440;435
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50328; Millières;566;559
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50629; Vesly;622;615
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50481; Saint-Germain-sur-Ay;872;852
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50403; Pirou;1605;1563
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50267; Lessay;2064;2021
245000427;CC du Canton de Lessay;CC;4TX;9742;9541;201;13;50151;CREANCES;2155;2111
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50310;Le Mesnil-Eury;174;173
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50325;Le Mesnil-Vigot;248;244
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50302;Le Mesnil-Amey;264;254
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50352; Montreuil-sur-Lozon;267;263
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50280; Lozon;314;308
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50098; Carantilly;596;580
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50279;Le Lorey;597;587
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50431; Remilly-sur-Lozon;652;643
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50123;La Chapelle-en-Juger;671;657
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50483; Saint-Gilles;878;859
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50239; Hébécrevon;1111;1082
245000435;CC du Canton de Marigny;CC;4TX;7890;7717;173;12;50292; Marigny;2118;2067
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50244; Hérenguerville;158;151
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50255; Hyenville;346;337
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50339; Montchaton;368;362
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50140; Contrières;375;368
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50605; Trelly;572;562
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50015; Annoville;605;582
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50231; Hauteville-sur-Mer;640;629
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50429; Regnéville-sur-Mer;857;838
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50388;ORVAL;914;878
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50272; Lingreville;983;949
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50349; Montmartin-sur-Mer;1287;1246
245000443;CC du Canton de Montmartin sur Mer;CC;4TX;8525;8282;243;12;50419;QUETTREVILLE-SUR-SIENNE;1420;1380
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50133; Chèvreville;201;197
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50315;Le Mesnillard;287;279
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50362; Moulines;308;301
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50293; Martigny;326;321
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50329; Milly;337;327
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50570; Savigny-le-Vieux;451;437
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50263; Lapenty;450;439
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50452; Saint-Brice-de-Landelles;629;613
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50644; Virey;1008;969
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50274;Les Loges-Marchis;1192;1018
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50515;SAINT-MARTIN-DE-LANDELLES;1210;1179
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50391; Parigny;1816;1738
245000450;CC de Saint Hilaire du Harcouët;CC;4TX;12804;12050;754;13;50484; Saint-Hilaire-du-Harcouët;4589;4232
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50229; Hamelin;119;118
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50640; Villiers-le-Pré;190;187
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50627; Vergoncey;219;215
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50347; Montjoie-Saint-Martin;277;270
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50553; Saint-Senier-de-Beuvron;297;293
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50337; Montanel;377;367
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50100; Carnet;484;465
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50154;La Croix-Avranchin;516;504
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50018; Argouges;562;550
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50500; Saint-Laurent-de-Terregatte;578;564
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50448; Saint-Aubin-de-Terregatte;710;684
245000468;CC de Saint-James;CC;4TX;7170;6952;218;12;50487;SAINT-JAMES;2841;2735
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50061; Boisroger;159;155
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50072; Brainville;171;170
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50007; Ancteville;203;199
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50573; Servigny;214;212
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50354; Montsurvent;330;324
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50624;La Vendelée;419;403
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50506; Saint-Malo-de-la-Lande;418;409
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50243; Heugueville-sur-Sienne;557;543
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50219; Gratot;683;649
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50603; Tourville-sur-Sienne;690;669
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50058; Blainville-sur-Mer;1552;1525
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50215;GOUVILLE-SUR-MER;2046;1994
245000476;CC du Canton de Saint Malo de la Lande;CC;4TX;10335;10056;279;13;50003;AGON-COUTAINVILLE;2893;2804
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50271; Lingeard;84;83
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50062; Boisyvon;119;117
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50521; Saint-Maur-des-Bois;130;129
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50312;Le Mesnil-Gilbert;157;153
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50121;La Chapelle-Cécelin;209;203
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50518; Saint-Martin-le-Bouillant;295;287
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50525; Saint-Michel-de-Montjoie;354;348
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50499; Saint-Laurent-de-Cuves;513;497
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50542; Saint-Pois;557;531
245000484;CC du Canton de Saint Pois;CC;4TX;2989;2910;79;10;50144; Coulouvray-Boisbenâtre;571;562
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50134; Chevry;78;78
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50192; Fourneaux;85;80
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50039; Beaucoudray;144;141
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50050; Beuvrigny;152;148
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50504; Saint-Louet-sur-Vire;177;175
245000492;CC du Canton de Tessy sur Vire;CC;4TX;5037;4925;112;13;50316;Le Mesnil-Opac;246;244
