siren;nom;nature;fiscalite;ptot;pmun;pcap;nb_nom;insee;nom_com;ptot_com;pmun_com;pcap_com
246300883;C.C. :LEMBRON VAL D'ALLIER;CC;TPU;6503;6276;227;15;63352;Saint-Germain-Lembron;1656;1623;33
246300883;C.C. :LEMBRON VAL D'ALLIER;CC;TPU;6503;6276;227;15;63356;Saint-Gervazy;262;256;6
246300883;C.C. :LEMBRON VAL D'ALLIER;CC;TPU;6503;6276;227;15;63456;Vichel;215;211;4
246300883;C.C. :LEMBRON VAL D'ALLIER;CC;TPU;6503;6276;227;15;63458;Villeneuve;135;131;4
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63035;Beauregard-Vendon;756;747;9
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63116;Combronde;1915;1868;47
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63135;Davayat;519;510;9
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63181;Joserand;313;306;7
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63235;Montcel;269;265;4
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63288;Prompsat;380;372;8
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63358;Saint-Hilaire-la-Croix;239;234;5
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63427;Teilhède;384;374;10
246300917;CC COTES DE COMBRAILLES;CC;4TX;5096;4994;102;9;63473;Yssac-la-Tourette;321;318;3
246300925;CC DE CHADELEUF / COUDES;CC;4TX;2242;2207;35;4;63073;Chadeleuf;303;302;1
246300925;CC DE CHADELEUF / COUDES;CC;4TX;2242;2207;35;4;63121;Coudes;875;865;10
246300925;CC DE CHADELEUF / COUDES;CC;4TX;2242;2207;35;4;63250;Neschers;693;672;21
246300925;CC DE CHADELEUF / COUDES;CC;4TX;2242;2207;35;4;63411;Sauvagnat-Sainte-Marthe;371;368;3
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63058;Bulhon;364;357;7
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63128;Crevant-Laveine;855;828;27
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63131;Culhat;885;875;10
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63194;Lempty;262;261;1
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63195;Lezoux;5020;4957;63
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63265;Orléat;1669;1623;46
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63276;Peschadoires;2000;1943;57
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63364;Saint-Jean-d'Heurs;513;508;5
246301097;C.C. :ENTRE DORE ET ALLIER;CC;TPU;12038;11794;244;9;63420;Seychalles;470;442;28
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64074;Aubous;55;53;2
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64084;Aydie;140;136;4
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64090;Baliracq-Maumusson;115;115;0
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64141;Boueilh-Boueilho-Lasque;334;329;5
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64153;Burosse-Mendousse;74;70;4
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64180;Castetpugon;170;170;0
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64192;Conchez-de-Béarn;122;121;1
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64199;Diusse;182;179;3
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64233;Garlin;1257;1202;55
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64366;Mascaraàs-Haron;129;128;1
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64392;Moncla;102;101;1
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64401;Mont-Disse;70;67;3
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64408;Mouhous;40;38;2
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64455;Portet;173;168;5
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64464;Ribarrouy;79;78;1
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64486;Saint-Jean-Poudge;64;64;0
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64532;Tadousse-Ussau;78;78;0
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64534;Taron-Sadirac-Viellenave;204;197;7
246400014;D.DE GARLIN;DISTRICT;4TX;3571;3474;97;19;64552;Vialer;183;180;3
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64003;Abidos;204;200;4
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64061;Artix;3175;3121;54
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64117;Bésingrand;131;130;1
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64171;Casteide-Cami;174;167;7
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64184;Cescau;357;349;8
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64288;Labastide-Cézéracq;460;450;10
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64290;Labastide-Monréjeau;351;349;2
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64300;Lacq;668;658;10
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64396;Mont;992;845;147
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64410;Mourenx;7672;7576;96
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64418;Noguères;145;145;0
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64431;Os-Marsillon;428;414;14
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64443;Pardies;1022;999;23
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64521;Serres-Sainte-Marie;464;456;8
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64541;Urdès;227;224;3
246400022;D.ZONE DE LACQ;DISTRICT;4TX;16625;16237;388;16;64554;Viellenave-d'Arthez;155;154;1
246400030;D.BAYONNE-ANGLET-BIAR;DISTRICT;4TX;109259;105147;4112;3;64024;Anglet;36742;35256;1486
246400030;D.BAYONNE-ANGLET-BIAR;DISTRICT;4TX;109259;105147;4112;3;64102;Bayonne;41778;39844;1934
246400030;D.BAYONNE-ANGLET-BIAR;DISTRICT;4TX;109259;105147;4112;3;64122;Biarritz;30739;30047;692
246400410;D.LUY DE BEARN;DISTRICT;4TX;8844;8423;421;4;64399;Montardon;2129;1836;293
246400410;D.LUY DE BEARN;DISTRICT;4TX;8844;8423;421;4;64415;Navailles-Angos;1207;1196;11
246400410;D.LUY DE BEARN;DISTRICT;4TX;8844;8423;421;4;64511;Sauvagnon;2395;2351;44
246400410;D.LUY DE BEARN;DISTRICT;4TX;8844;8423;421;4;64519;Serres-Castet;3113;3040;73
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64020;Ance;220;215;5
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64029;Aramits;660;653;7
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64040;Arette;1121;1094;27
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64225;Féas;389;373;16
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64276;Issor;268;262;6
246401459;D.VALLEE BARETOUS;DISTRICT;4TX;3162;3092;70;6;64310;Lanne-en-Barétous;504;495;9
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64002;Abère;135;133;2
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64021;Andoins;541;522;19
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64027;Anos;151;149;2
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64053;Arrien;136;135;1
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64095;Barinque;494;489;5
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64114;Bernadets;527;519;8
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64152;Buros;1446;1416;30
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64208;Escoubès;234;231;3
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64211;Eslourenties-Daban;198;193;5
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64212;Espéchède;142;142;0
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64227;Gabaston;570;562;8
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64262;Higuères-Souye;259;258;1
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64338;Lespourcy;115;114;1
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64346;Lombia;163;163;0
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64370;Maucor;466;461;5
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64405;Morlaàs;3938;3656;282
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64438;Ouillon;358;355;3
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64465;Riupeyrous;154;151;3
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64470;Saint-Armou;523;512;11
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64472;Saint-Castin;754;736;18
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64482;Saint-Jammes;604;583;21
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64488;Saint-Laurent-Bretagne;370;362;8
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64507;Saubole;78;78;0
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64516;Sedzère;366;339;27
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64520;Serres-Morlaàs;654;639;15
246401517;D.LUY,GABAS,SOUYE,LEES;DISTRICT;4TX;13438;12958;480;26;64544;Urost;62;60;2
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64041;Aressy;547;543;4
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64067;Assat;1506;1479;27
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64139;Bosdarros;961;937;24
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64376;Meillon;752;738;14
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64413;Narcastet;527;520;7
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64467;Rontignon;699;685;14
246401525;CC GAVES ET COTEAUX;CC;4TX;5716;5611;105;7;64550;Uzos;724;709;15
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64039;Aren;183;180;3
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64241;Géronce;390;376;14
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64244;Geüs-d'Oloron;206;199;7
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64426;Orin;209;207;2
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64458;Préchacq-Josbaig;267;255;12
246401533;CC VALLEE JOSBAIG;CC;4TX;1446;1405;41;6;64481;Saint-Goin;191;188;3
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64031;Arancou;111;108;3
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64113;Bergouey-Viellenave;114;112;2
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64123;Bidache;1090;1066;24
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64161;Came;703;681;22
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64250;Guiche;739;730;9
246401541;CC BIDACHE;CC;4TX;3153;3084;69;6;64502;Sames;396;387;9
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64044;Arget;83;83;0
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64063;Arzacq-Arraziguet;919;889;30
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64143;Bouillon;101;98;3
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64158;Cabidos;137;133;4
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64195;Coublucq;110;110;0
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64226;Fichous-Riumayou;150;146;4
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64234;Garos;195;191;4
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64243;Géus-d'Arzacq;126;123;3
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64318;Larreule;189;187;2
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64347;Lonçon;103;101;2
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64355;Louvigny;114;112;2
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64365;Malaussanne;424;419;5
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64374;Mazerolles;768;749;19
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64380;Méracq;214;210;4
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64383;Mialos;105;99;6
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64397;Montagut;107;106;1
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64406;Morlanne;433;428;5
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64447;Piets-Plasence-Moustrou;126;123;3
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64450;Pomps;184;179;5
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64457;Poursiugues-Boucoue;206;204;2
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64514;Séby;173;171;2
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64548;Uzan;160;153;7
246401574;CC CANTON ARZACQ;CC;4TX;5473;5355;118;23;64557;Vignes;346;341;5
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64005;Abos;491;481;10
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64165;Cardesse;263;259;4
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64197;Cuqueron;229;225;4
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64306;Lahourcade;697;685;12
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64359;Lucq-de-Béarn;991;969;22
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64393;Monein;4267;4183;84
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64442;Parbayse;248;243;5
246401582;D DE MONEIN;DISTRICT;4TX;7612;7467;145;8;64535;Tarsacq;426;422;4
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64025;Angous;112;111;1
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64033;Araux;120;115;5
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64075;Audaux;344;220;124
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64099;Bastanès;129;97;32
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64178;Castetnau-Camblong;381;367;14
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64186;Charre;234;227;7
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64201;Dognen;197;194;3
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64253;Gurs;420;383;37
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64281;Jasses;139;137;2
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64326;Lay-Lamidou;131;123;8
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64381;Méritein;267;265;2
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64416;Navarrenx;1206;1133;73
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64420;Ogenne-Camptort;217;214;3
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64459;Préchacq-Navarrenx;156;152;4
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64529;Sus;390;387;3
246401590;CC CANTON NAVARRENX;CC;4TX;4585;4265;320;16;64555;Viellenave-de-Navarrenx;142;140;2
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64010;Aïcirits-Camou-Suhast;572;559;13
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64018;Amendeuix-Oneix;380;367;13
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64019;Amorots-Succos;207;204;3
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64034;Arbérats-Sillègue;274;270;4
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64036;Arbouet-Sussaute;230;227;3
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64049;Aroue-Ithorots-Olhaïby;231;230;1
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64051;Arraute-Charritte;330;322;8
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64105;Béguios;315;313;2
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64106;Béhasque-Lapiste;435;415;20
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64120;Beyrie-sur-Joyeuse;475;464;11
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64202;Domezain-Berraute;487;455;32
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64221;Etcharry;125;122;3
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64228;Gabat;219;215;4
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64235;Garris;317;302;15
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64272;Ilharre;137;135;2
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64294;Labets-Biscay;167;166;1
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64319;Larribar-Sorhapuru;192;186;6
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64345;Lohitzun-Oyhercq;219;217;2
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64362;Luxe-Sumberraute;306;256;50
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64368;Masparraute;219;211;8
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64375;Méharin;270;261;9
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64425;Orègue;527;516;11
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64429;Orsanco;97;96;1
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64435;Osserain-Rivareyte;230;221;9
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64441;Pagolle;261;254;7
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64493;Saint-Palais;1928;1701;227
246401616;CC D'AMIKUZE;CC;4TX;9360;8889;471;27;64539;Uhart-Mixe;210;204;6
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64006;Accous;447;434;13
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64085;Aydius;84;80;4
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64104;Bedous;596;578;18
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64136;Borce;166;163;3
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64185;Cette-Eygun;96;95;1
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64206;Escot;108;105;3
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64223;Etsaut;106;105;1
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64330;Lées-Athas;266;264;2
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64336;Lescun;209;203;6
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64351;Lourdios-Ichère;151;150;1
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64433;Osse-en-Aspe;317;313;4
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64506;Sarrance;237;233;4
246401624;CC DE LA VALLEE D'ASPE;CC;4TX;2893;2831;62;13;64542;Urdos;110;108;2
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64028;Anoye;148;142;6
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64052;Arricau-Bordes;106;105;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64056;Arrosès;144;141;3
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64079;Aurions-Idernes;120;117;3
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64098;Bassillon-Vauzé;73;72;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64118;Bétracq;65;65;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64159;Cadillon;93;93;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64182;Castillon(Canton de Lembeye);58;57;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64193;Corbère-Abères;78;75;3
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64194;Coslédaà-Lube-Boast;317;312;5
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64196;Crouseilles;141;140;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64210;Escurès;146;138;8
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64236;Gayon;92;92;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64239;Gerderest;108;108;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64307;Lalongue;186;180;6
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64311;Lannecaube;154;149;5
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64323;Lasserre;102;101;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64331;Lembeye;723;695;28
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64337;Lespielle;140;140;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64356;Luc-Armau;109;105;4
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64357;Lucarré;54;51;3
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64361;Lussagnet-Lusson;148;147;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64369;Maspie-Lalonquère-Juillacq;225;224;1
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64388;Momy;112;108;4
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64389;Monassut-Audiracq;313;309;4
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64390;Moncaup;149;144;5
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64394;Monpezat;85;81;4
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64446;Peyrelongue-Abos;125;120;5
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64503;Samsons-Lion;75;75;0
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64517;Séméacq-Blachon;181;178;3
246401632;CC DU CANTON DE LEMBEYE EN V;CC;4TX;4916;4806;110;31;64524;Simacourbe;346;342;4
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64131;Biron;517;505;12
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64179;Castetner;151;147;4
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64286;Laà-Mondrans;428;413;15
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64301;Lagor;1282;1253;29
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64349;Loubieng;462;447;15
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64367;Maslacq;756;727;29
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64440;Ozenx-Montestrucq;376;370;6
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64505;Sarpourenx;246;240;6
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64512;Sauvelade;226;221;5
246401640;DI DE LAGOR;DISTRICT;4TX;4815;4687;128;10;64556;Vielleségure;371;364;7
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64086;Ayherre;860;841;19
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64134;Bonloc;289;284;5
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64147;Briscous;2044;1988;56
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64256;Hasparren;5913;5474;439
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64259;Hélette;627;619;8
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64277;Isturits;374;364;10
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64364;Macaye;538;529;9
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64377;Mendionde;737;707;30
246401657;CC D'HASPARREN;CC;4TX;12064;11470;594;10;64476;Saint-Esteben;364;359;5
