siren;nom;nature;fiscalite;ptot;nb_com;insee;nom_com;ptot_com;pmun_com
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37106;La Ferrière;216;214
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37229;Saint-Nicolas-des-Motets;224;224
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37095;Dame-Marie-les-Bois;275;275
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37009;Autrèche;405;400
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37030;Le Boulay;507;493
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37240;Saunay;518;507
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37092;Crotelles;536;530
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37116;Les Hermites;542;536
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37224;Saint-Laurent-en-Gâtines;817;808
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37175;Nouzilly;1193;1103
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37276;Villedômer;1261;1135
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37010;Auzouer-en-Touraine;1763;1658
243700499;CC du Castelrenaudais;CC;TPU;13869;13;37063;Château-Renault;5612;5538
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37137;Lublé;126;125
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37102;Les Essards;156;153
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37036;Braye-sur-Maulne;209;205
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37223;Saint-Laurent-de-Lin;237;234
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37146;Marcilly-sur-Maulne;245;237
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37037;Brèches;263;255
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37198;Rillé;274;272
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37086;Courcelles-de-Touraine;332;325
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37013;Avrillé-les-Ponceaux;390;384
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37227;Saint-Michel-sur-Loire;515;509
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37084;Couesmes;520;514
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37251;Souvigné;562;554
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37055;Channay-sur-Lathan;602;595
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37279;Villiers-au-Bouin;615;601
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37232;Saint-Patrice;646;639
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37117;Hommes;677;664
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37182;Pernay;1010;1002
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37150;Mazières-de-Touraine;1030;1022
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37241;Savigné-sur-Lathan;1066;1049
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37081;Cléré-les-Pins;1174;1166
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37002;Ambillou;1317;1301
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37062;Château-la-Vallière;1566;1535
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37077;Cinq-Mars-la-Pile;2789;2617
243700663;CC Touraine Nord Ouest;CC;TPU;20232;24;37123;Langeais;3911;3865
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37268;Verneuil-le-Château;111;110
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37007;Assay;179;174
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37087;Courcoué;242;239
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37191;Razines;248;246
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37140;Luzé;264;263
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37121;Jaulnay;277;273
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37105;Faye-la-Vineuse;288;285
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37034;Braslou;329;326
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37035;Braye-sous-Faye;372;368
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37125;Lémeré;373;369
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37260;La Tour-Saint-Gelin;544;534
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37065;Chaveignes;601;595
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37148;Marigny-Marmande;633;625
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37051;Champigny-sur-Veude;894;882
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37129;Ligré;980;966
243700697;CC du Pays de Richelieu;CC;4TX;8529;16;37196;Richelieu;2194;2165
243700713;CC des Deux Rives;CC;TPU;4016;5;37158;Montreuil-en-Touraine;648;642
243700713;CC des Deux Rives;CC;TPU;4016;5;37138;Lussault-sur-Loire;702;693
243700713;CC des Deux Rives;CC;TPU;4016;5;37161;Mosnes;746;736
243700713;CC des Deux Rives;CC;TPU;4016;5;37230;Saint-Ouen-les-Vignes;960;941
243700713;CC des Deux Rives;CC;TPU;4016;5;37131;Limeray;960;945
243700747;CC de lEst Tourangeau;CC;TPU;22542;5;37124;Larçay;2070;2037
243700747;CC de lEst Tourangeau;CC;TPU;22542;5;37015;Azay-sur-Cher;2743;2704
243700747;CC de lEst Tourangeau;CC;TPU;22542;5;37267;Véretz;3128;3020
243700747;CC de lEst Tourangeau;CC;TPU;22542;5;37273;La Ville-aux-Dames;4774;4647
243700747;CC de lEst Tourangeau;CC;TPU;22542;5;37156;Montlouis-sur-Loire;9827;9657
243700754;CA Tours Plus;CA;TPU;265249;14;37219;Saint-Genouph;950;940
243700754;CA Tours Plus;CA;TPU;265249;14;37217;Saint-Etienne-de-Chigny;1340;1321
243700754;CA Tours Plus;CA;TPU;265249;14;37152;Mettray;2141;2021
243700754;CA Tours Plus;CA;TPU;265249;14;37151;La Membrolle-sur-Choisille;2966;2928
243700754;CA Tours Plus;CA;TPU;265249;14;37172;Notre-Dame-d'Oé;3410;3359
243700754;CA Tours Plus;CA;TPU;265249;14;37139;Luynes;4620;4501
243700754;CA Tours Plus;CA;TPU;265249;14;37195;La Riche;8661;8594
243700754;CA Tours Plus;CA;TPU;265249;14;37109;Fondettes;9388;8918
243700754;CA Tours Plus;CA;TPU;265249;14;37050;Chambray-lès-Tours;10576;10269
243700754;CA Tours Plus;CA;TPU;265249;14;37208;Saint-Avertin;14368;14092
243700754;CA Tours Plus;CA;TPU;265249;14;37233;Saint-Pierre-des-Corps;16236;15773
243700754;CA Tours Plus;CA;TPU;265249;14;37214;Saint-Cyr-sur-Loire;16421;16021
243700754;CA Tours Plus;CA;TPU;265249;14;37122;Joué-lès-Tours;37126;36515
243700754;CA Tours Plus;CA;TPU;265249;14;37261;Tours;137046;132504
243700762;CC de la Confluence;CC;TPU;12116;5;37025;Berthenay;674;674
243700762;CC de la Confluence;CC;TPU;12116;5;37099;Druye;738;721
243700762;CC de la Confluence;CC;TPU;12116;5;37272;Villandry;928;920
243700762;CC de la Confluence;CC;TPU;12116;5;37243;Savonnières;2604;2558
243700762;CC de la Confluence;CC;TPU;12116;5;37018;Ballan-Miré;7172;7059
243700770;CC de Montrésor;CC;4TX;5456;10;37275;Villedômain;122;122
243700770;CC de Montrésor;CC;4TX;5456;10;37069;Chemillé-sur-Indrois;207;197
243700770;CC de Montrésor;CC;4TX;5456;10;37127;Le Liège;231;227
243700770;CC de Montrésor;CC;4TX;5456;10;37023;Beaumont-Village;246;242
243700770;CC de Montrésor;CC;4TX;5456;10;37157;Montrésor;415;395
243700770;CC de Montrésor;CC;4TX;5456;10;37133;Loché-sur-Indrois;558;532
243700770;CC de Montrésor;CC;4TX;5456;10;37277;Villeloin-Coulangé;643;618
243700770;CC de Montrésor;CC;4TX;5456;10;37177;Orbigny;741;727
243700770;CC de Montrésor;CC;4TX;5456;10;37173;Nouans-les-Fontaines;814;789
243700770;CC de Montrésor;CC;4TX;5456;10;37111;Genillé;1479;1425
243700788;CC du Vouvrillon;CC;TPU;19415;8;37052;Chançay;956;947
243700788;CC du Vouvrillon;CC;TPU;19415;8;37194;Reugny;1441;1416
243700788;CC du Vouvrillon;CC;TPU;19415;8;37179;Parçay-Meslay;2220;2198
243700788;CC du Vouvrillon;CC;TPU;19415;8;37270;Vernou-sur-Brenne;2469;2452
243700788;CC du Vouvrillon;CC;TPU;19415;8;37054;Chanceaux-sur-Choisille;2854;2821
243700788;CC du Vouvrillon;CC;TPU;19415;8;37203;Rochecorbon;3028;2982
243700788;CC du Vouvrillon;CC;TPU;19415;8;37281;Vouvray;3110;3046
243700788;CC du Vouvrillon;CC;TPU;19415;8;37153;Monnaie;3337;3302
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37056;La Chapelle-aux-Naux;503;496
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37197;Rigny-Ussé;513;506
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37186;Pont-de-Ruan;604;593
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37200;Rivarennes;728;713
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37038;Bréhémont;726;716
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37264;Vallères;788;779
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37271;Villaines-les-Rochers;928;918
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37128;Lignières-de-Touraine;935;928
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37205;Saché;1014;1004
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37067;Cheillé;1309;1283
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37257;Thilouze;1332;1325
243700796;CC du Pays dAzay le Rideau;CC;TPU;12555;12;37014;Azay-le-Rideau;3175;3100
243700804;CC du Val de lIndre;CC;TPU;28272;8;37263;Truyes;1753;1728
243700804;CC du Val de lIndre;CC;TPU;28272;8;37250;Sorigny;2041;1923
243700804;CC du Val de lIndre;CC;TPU;28272;8;37006;Artannes-sur-Indre;2213;2184
243700804;CC du Val de lIndre;CC;TPU;28272;8;37211;Saint-Branchs;2236;2211
243700804;CC du Val de lIndre;CC;TPU;28272;8;37154;Montbazon;3472;3434
243700804;CC du Val de lIndre;CC;TPU;28272;8;37104;Esvres;4355;4278
243700804;CC du Val de lIndre;CC;TPU;28272;8;37266;Veigné;5594;5466
243700804;CC du Val de lIndre;CC;TPU;28272;8;37159;Monts;6608;6514
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37181;Paulmy;277;261
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37064;Chaumussay;264;262
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37033;Boussay;276;268
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37048;Chambon;296;289
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37107;Ferrière-Larçon;308;300
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37168;Neuilly-le-Brignon;310;307
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37044;La Celle-Guenand;368;362
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37184;Le Petit-Pressigny;373;366
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37019;Barrou;496;482
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37259;Tournon-Saint-Pierre;521;514
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37061;Charnizay;532;523
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37026;Betz-le-Château;607;594
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37218;Saint-Flovier;631;605
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37028;Bossay-sur-Claise;802;787
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37045;La Celle-Saint-Avant;1092;1080
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37001;Abilly;1123;1109
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37113;Le Grand-Pressigny;1133;1119
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37189;Preuilly-sur-Claise;1313;1293
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37282;Yzeures-sur-Creuse;1503;1476
243700812;CC de la Touraine du Sud;CC;TPU;16367;20;37115;Descartes;4142;4019
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37253;Sublaines;159;159
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37075;Cigogné;310;307
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37070;Chenonceaux;326;325
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37100;Epeigné-les-Bois;384;376
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37096;Dierre;498;496
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37073;Chisseaux;581;575
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37085;Courçay;706;694
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37141;Luzillé;773;769
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37110;Francueil;956;945
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37079;Civray-de-Touraine;1540;1523
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37091;La Croix-en-Touraine;2030;1973
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37008;Athée-sur-Cher;2049;2019
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37225;Saint-Martin-le-Beau;2515;2481
243700820;CC de Bléré Val de Cher;CC;TPU;17474;14;37027;Bléré;4647;4576
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37112;Gizeux;434;427
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37082;Continvoir;453;449
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37120;Ingrandes-de-Touraine;475;469
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37024;Benais;882;870
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37228;Saint-Nicolas-de-Bourgueil;1205;1194
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37193;Restigné;1241;1225
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37058;La Chapelle-sur-Loire;1500;1481
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37074;Chouzé-sur-Loire;2124;2093
243700861;CC du Pays de Bourgueil;CC;TPU;12540;9;37031;Bourgueil;4226;4109
243700879;CC Rivière Chinon Saint Benoît la Forêt;CC;TPU;10525;3;37201;Rivière;638;625
243700879;CC Rivière Chinon Saint Benoît la Forêt;CC;TPU;10525;3;37210;Saint-Benoît-la-Forêt;770;766
243700879;CC Rivière Chinon Saint Benoît la Forêt;CC;TPU;10525;3;37072;Chinon;9117;8716
243700887;CC de Racan;CC;TPU;6010;10;37101;Epeigné-sur-Dême;153;145
243700887;CC de Racan;CC;TPU;6010;10;37274;Villebourg;264;259
243700887;CC de Racan;CC;TPU;6010;10;37135;Louestault;294;290
243700887;CC de Racan;CC;TPU;6010;10;37207;Saint-Aubin-le-Dépeint;342;329
243700887;CC de Racan;CC;TPU;6010;10;37149;Marray;341;337
243700887;CC de Racan;CC;TPU;6010;10;37041;Bueil-en-Touraine;368;366
243700887;CC de Racan;CC;TPU;6010;10;37068;Chemillé-sur-Dême;582;575
243700887;CC de Racan;CC;TPU;6010;10;37213;Saint-Christophe-sur-le-Nais;973;965
243700887;CC de Racan;CC;TPU;6010;10;37170;Neuvy-le-Roi;1154;1107
243700887;CC de Racan;CC;TPU;6010;10;37231;Saint-Paterne-Racan;1539;1511
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37103;Esves-le-Moutier;169;164
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37080;Civray-sur-Esves;203;202
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37265;Varennes;215;210
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37032;Bournan;221;215
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37145;Marcé-sur-Esves;229;227
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37280;Vou;236;234
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37029;Bossée;339;334
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37078;Ciran;373;364
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37136;Le Louroux;434;425
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37162;Mouzay;470;463
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37057;La Chapelle-Blanche-Saint-Martin;534;520
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37134;Louans;556;543
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37094;Cussay;565;560
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37098;Draché;649;635
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37247;Sepmes;743;645
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37143;Manthelan;1161;1145
243700895;CC du grand Ligueillois;CC;4TX;9318;17;37130;Ligueil;2221;2166
243700911;CC du Bouchardais;CC;TPU;7139;15;37090;Crissay-sur-Manse;122;119
243700911;CC du Bouchardais;CC;TPU;7139;15;37071;Chezelles;131;130
243700911;CC du Bouchardais;CC;TPU;7139;15;37244;Sazilly;233;231
243700911;CC du Bouchardais;CC;TPU;7139;15;37255;Tavant;244;238
243700911;CC du Bouchardais;CC;TPU;7139;15;37040;Brizay;289;287
243700911;CC du Bouchardais;CC;TPU;7139;15;37262;Trogues;293;290
243700911;CC du Bouchardais;CC;TPU;7139;15;37256;Theneuil;298;294
243700911;CC du Bouchardais;CC;TPU;7139;15;37004;Anché;369;364
243700911;CC du Bouchardais;CC;TPU;7139;15;37199;Rilly-sur-Vienne;410;404
243700911;CC du Bouchardais;CC;TPU;7139;15;37093;Crouzilles;523;519
243700911;CC du Bouchardais;CC;TPU;7139;15;37012;Avon-les-Roches;560;520
243700911;CC du Bouchardais;CC;TPU;7139;15;37180;Parçay-sur-Vienne;534;530
243700911;CC du Bouchardais;CC;TPU;7139;15;37178;Panzoult;574;564
243700911;CC du Bouchardais;CC;TPU;7139;15;37089;Cravant-les-Côteaux;761;751
243700911;CC du Bouchardais;CC;TPU;7139;15;37119;L'Ile-Bouchard;1798;1764
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37190;Pussigny;187;184
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37187;Ports;348;347
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37165;Neuil;372;369
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37005;Antogny le Tillac;453;447
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37147;Marcilly-sur-Vienne;513;509
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37212;Sainte-Catherine-de-Fierbois;624;611
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37176;Noyant-de-Touraine;656;646
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37142;Maillé;660;653
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37188;Pouzay;759;755
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37174;Nouâtre;840;789
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37278;Villeperdue;823;818
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37216;Saint-Epain;1433;1418
243700929;CC de Sainte Maure de Touraine;CC;4TX;11627;13;37226;Sainte-Maure-de-Touraine;3959;3909
243800075;CC du Pays de Corps;CC;4TX;1618;13;38241;Monestier-d'Ambel;20;20
243800075;CC du Pays de Corps;CC;4TX;1618;13;38414;Sainte-Luce;23;22
243800075;CC du Pays de Corps;CC;4TX;1618;13;38008;Ambel;22;22
243800075;CC du Pays de Corps;CC;4TX;1618;13;38031;Beaufin;27;27
243800075;CC du Pays de Corps;CC;4TX;1618;13;38428;Saint-Michel-en-Beaumont;30;30
243800075;CC du Pays de Corps;CC;4TX;1618;13;38132;Les Côtes-de-Corps;44;44
243800075;CC du Pays de Corps;CC;4TX;1618;13;38329;Quet-en-Beaumont;50;49
243800075;CC du Pays de Corps;CC;4TX;1618;13;38469;La Salette-Fallavaux;77;76
243800075;CC du Pays de Corps;CC;4TX;1618;13;38444;Saint-Pierre-de-Méaroz;105;104
243800075;CC du Pays de Corps;CC;4TX;1618;13;38299;Pellafol;141;137
243800075;CC du Pays de Corps;CC;4TX;1618;13;38470;La Salle-en-Beaumont;244;241
243800075;CC du Pays de Corps;CC;4TX;1618;13;38413;Saint-Laurent-en-Beaumont;375;372
243800075;CC du Pays de Corps;CC;4TX;1618;13;38128;Corps;460;453
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38016;Arzay;174;169
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38284;Ornacieux;233;228
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38049;Bossieu;283;277
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38300;Penol;297;288
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38479;Semons;296;291
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38274;Nantoin;327;321
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38025;Balbins;378;371
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38213;Longechenal;436;428
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38267;Mottier;523;511
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38121;Commelle;609;598
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38473;Sardieu;613;600
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38161;Faramans;749;734
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38291;Pajay;811;796
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38174;La Frette;843;822
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38180;Gillonnay;959;824
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38069;Champier;981;967
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38393;Saint-Hilaire-de-la-Côte;1143;1106
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38058;Brézins;1349;1326
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38457;Saint-Siméon-de-Bressieux;2597;2498
243800083;CC du Pays de Bièvre Liers;CC;TPU;18569;20;38130;La Côte-Saint-André;4968;4238
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38038;Belmont;269;266
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38257;Montrevel;350;346
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38508;Torchefelon;459;449
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38147;Doissin;624;616
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38246;Montagnieu;707;701
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38369;Sainte-Blandine;876;857
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38044;Biol;1219;1203
243800091;CC de la Vallée de l'Hien;CC;TPU;6199;8;38464;Saint-Victor-de-Cessieu;1695;1669
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38341;Rochetoirin;882;863
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38162;Faverges-de-la-Tour;1119;1107
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38401;Saint-Jean-de-Soudain;1175;1155
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38076;La Chapelle-de-la-Tour;1422;1384
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38381;Saint-Didier-de-la-Tour;1437;1419
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38064;Cessieu;2146;2112
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38148;Dolomieu;2418;2369
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38377;Saint-Clair-de-la-Tour;2712;2677
243800372;CC des Vallons de la Tour du Pin;CC;TPU;20098;9;38509;La Tour-du-Pin;6787;6553
243800455;CA du Pays Viennois;CA;TPU;66067;18;38459;Saint-Sorlin-de-Vienne;722;700
243800455;CA du Pays Viennois;CA;TPU;66067;18;38558;Villette-de-Vienne;1183;1173
243800455;CA du Pays Viennois;CA;TPU;66067;18;38107;Chonas-l'Amballan;1243;1219
243800455;CA du Pays Viennois;CA;TPU;66067;18;38484;Serpaize;1266;1240
243800455;CA du Pays Viennois;CA;TPU;66067;18;38238;Moidieu-Détourbe;1435;1411
243800455;CA du Pays Viennois;CA;TPU;66067;18;38480;Septème;1484;1471
243800455;CA du Pays Viennois;CA;TPU;66067;18;69235;Saint-Romain-en-Gal;1636;1539
243800455;CA du Pays Viennois;CA;TPU;66067;18;38131;Les Côtes-d'Arey;1579;1551
243800455;CA du Pays Viennois;CA;TPU;66067;18;38336;Reventin-Vaugris;1621;1577
243800455;CA du Pays Viennois;CA;TPU;66067;18;38160;Eyzin-Pinet;1954;1816
243800455;CA du Pays Viennois;CA;TPU;66067;18;38487;Seyssuel;1914;1889
243800455;CA du Pays Viennois;CA;TPU;66067;18;38199;Jardin;1998;1948
243800455;CA du Pays Viennois;CA;TPU;66067;18;38110;Chuzelles;1984;1958
243800455;CA du Pays Viennois;CA;TPU;66067;18;38215;Luzinay;2003;1973
243800455;CA du Pays Viennois;CA;TPU;66067;18;38157;Estrablin;3270;3214
243800455;CA du Pays Viennois;CA;TPU;66067;18;38087;Chasse-sur-Rhône;4896;4795
243800455;CA du Pays Viennois;CA;TPU;66067;18;38318;Pont-Evêque;5130;5067
243800455;CA du Pays Viennois;CA;TPU;66067;18;38544;Vienne;30749;29967
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38047;Blandin;125;122
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38089;Chassignieu;193;192
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38293;Panissage;358;353
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38520;Valencogne;467;458
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38098;Chélieu;533;522
243800497;CC de Virieu sur Bourbre;CC;4TX;2638;6;38560;Virieu;962;940
243800604;SAN  de l'Isle d'Abeau;SAN;TPU;40597;5;38172;Four;969;959
243800604;SAN  de l'Isle d'Abeau;SAN;TPU;40597;5;38530;Vaulx-Milieu;2274;2242
243800604;SAN  de l'Isle d'Abeau;SAN;TPU;40597;5;38449;Saint-Quentin-Fallavier;5945;5513
243800604;SAN  de l'Isle d'Abeau;SAN;TPU;40597;5;38193;L'Isle-d'Abeau;13181;13022
243800604;SAN  de l'Isle d'Abeau;SAN;TPU;40597;5;38553;Villefontaine;18228;17960
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38083;Charette;285;281
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38525;Vasselin;305;300
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38014;Arandon;412;405
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38458;Saint-Sorlin-de-Morestel;462;448
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38050;Le Bouchage;471;462
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38055;Brangues;476;469
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38297;Passins;710;696
243800612;CC du Pays des Couleurs;CC;TPU;22209;18;38135;Courtenay;748;739
