siren;nom;nature;fiscalite;nb_com;ptot;pmun;insee;siren_com;nom_com;ptot_com;pmun_com
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89266;218902666;Montillot;285;283
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89297;218902971;Pierre-Perthuis;138;136
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89306;218903060;Pontaubert;400;390
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89316;218903169;Provency;219;209
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89318;218903185;Quarré-les-Tombes;744;731
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89336;218903367;Saint-Brancher;329;323
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89347;218903474;Saint-Germain-des-Champs;396;386
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89349;218903490;Saint-Léger-Vauban;402;393
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89351;218903516;Sainte-Magnance;445;441
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89362;218903623;Saint-Moré;189;181
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89364;218903649;Saint-Père;374;366
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89378;218903789;Sauvigny-le-Bois;798;780
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89392;218903920;Sermizelles;290;288
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89409;218904092;Tharoiseau;66;65
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89410;218904100;Tharot;97;92
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89415;218904159;Thory;205;199
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89433;218904332;Vault-de-Lugny;331;321
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89446;218904464;Vézelay;443;433
200039758;CC de l'Avallonnais, de Morvan-Vauban et du Vézelien;CC;FA;45;20114;19482;89485;218904852;Voutenay-sur-Cure;237;230
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7023;210700233;Balazuc;360;348
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7033;210700332;Bessas;204;197
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7061;210700613;Chauzon;343;338
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7101;210701017;Grospierres;887;870
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7113;210701132;Labastide-de-Virac;244;240
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7115;210701157;Labeaume;635;610
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7126;210701264;Lagorce;1069;1042
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7168;210701686;Orgnac-l'Aven;550;532
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7183;210701835;Pradons;440;432
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7190;210701900;Rochecolombe;235;232
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7201;210702015;Ruoms;2292;2256
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7207;210702072;Saint-Alban-Auriolles;1050;1017
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7272;210702726;Saint-Maurice-d'Ardèche;341;332
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7291;210702916;Saint-Remèze;916;901
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7304;210703047;Salavas;593;579
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7306;210703062;Sampzon;228;224
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7328;210703286;Vagnas;553;539
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7330;210703302;Vallon-Pont-d'Arc;2448;2359
200039808;CC des GORGES de l'ARDECHE;CC;FPU;19;14351;13988;7348;210703484;Vogüé;963;940
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7018;210700183;Astet;40;40
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7025;210700258;Barnas;228;222
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7045;210700456;Burzet;459;454
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7065;210700654;Chirols;262;259
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7087;210700878;Fabras;394;390
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7107;210701074;Jaujac;1207;1184
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7127;210701272;Lalevade-d'Ardèche;1202;1191
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7153;210701538;Mayres;274;270
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7156;210701561;Meyras;889;881
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7161;210701611;Montpezat-sous-Bauzon;867;835
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7173;210701736;Péreyres;52;51
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7178;210701785;Pont-de-Labeaume;567;564
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7182;210701827;Prades;1194;1176
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7223;210702239;Saint-Cirgues-de-Prades;130;129
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7282;210702825;Saint-Pierre-de-Colombier;470;410
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7315;210703153;La Souche;365;356
200039824;CC ARDECHE DES SOURCES ET VOLCANS;CC;FPU;17;9847;9644;7322;210703229;Thueyts;1247;1232
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7017;210700175;Les Assions;679;665
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7024;210700241;Banne;717;702
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7028;210700282;Beaulieu;474;462
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7031;210700316;Berrias-et-Casteljau;703;684
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7050;210700506;Chambonas;657;643
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7100;210701009;Gravières;432;421
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7147;210701470;Malarce-sur-la-Thines;232;221
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7148;210701488;Malbosc;155;152
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7163;210701637;Montselgues;94;91
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7211;210702114;Saint-André-de-Cruzières;494;481
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7266;210702668;Sainte-Marguerite-Lafigère;81;80
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7280;210702809;Saint-Paul-le-Jeune;922;904
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7284;210702841;Saint-Pierre-Saint-Jean;150;147
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7305;210703054;Les Salelles;346;331
200039832;CC CHASSEZAC ET CLAYSSE;CC;FA;15;9027;8815;7334;210703344;Les Vans;2891;2831
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6002;210600029;Amirat;57;57
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6003;210600037;Andon;581;575
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6007;210600078;Auribeau-sur-Siagne;3089;3035
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6024;210600243;Briançonnet;238;231
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6026;210600268;Cabris;1476;1427
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6028;210600284;Caille;382;370
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6045;210600458;Collongues;101;101
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6058;210600581;Escragnolles;611;607
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6063;210600631;Gars;64;63
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6069;210600698;Grasse;52824;51631
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6081;210600813;Le Mas;170;170
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6084;210600847;Mouans-Sartoux;10519;10274
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6087;210600870;Les Mujouls;42;42
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6090;210600904;Pégomas;7166;7047
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6095;210600953;Peymeinade;8115;7913
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6108;210601084;La Roquette-sur-Siagne;5201;5106
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6116;210601167;Saint-Auban;231;224
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6118;210601183;Saint-Cézaire-sur-Siagne;3761;3692
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6130;210601308;Saint-Vallier-de-Thiey;3507;3399
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6134;210601340;Séranon;478;475
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6137;210601373;Spéracèdes;1300;1271
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6140;210601407;Le Tignet;3264;3182
200039857;CA du Pays de Grasse;CA;FPU;23;103590;101301;6154;210601548;Valderoure;413;409
200039865;Metz Métropole;CA;FPU;44;227765;223114;57017;215700170;Amanvillers;2197;2179
200039865;Metz Métropole;CA;FPU;44;227765;223114;57031;215700311;Ars-Laquenexy;983;964
200039865;Metz Métropole;CA;FPU;44;227765;223114;57032;215700329;Ars-sur-Moselle;4845;4799
200039865;Metz Métropole;CA;FPU;44;227765;223114;57039;215700394;Augny;2243;2204
200039865;Metz Métropole;CA;FPU;44;227765;223114;57049;215700493;Le Ban-Saint-Martin;4353;4257
200039865;Metz Métropole;CA;FPU;44;227765;223114;57134;215701343;Châtel-Saint-Germain;2342;2286
200039865;Metz Métropole;CA;FPU;44;227765;223114;57140;215701400;Chesny;559;548
200039865;Metz Métropole;CA;FPU;44;227765;223114;57142;215701426;Chieulles;414;399
200039865;Metz Métropole;CA;FPU;44;227765;223114;57146;215701467;Coin-lès-Cuvry;721;706
200039865;Metz Métropole;CA;FPU;44;227765;223114;57147;215701475;Coin-sur-Seille;304;295
200039865;Metz Métropole;CA;FPU;44;227765;223114;57162;215701624;Cuvry;790;779
200039865;Metz Métropole;CA;FPU;44;227765;223114;57212;215702127;Féy;612;593
200039865;Metz Métropole;CA;FPU;44;227765;223114;57256;215702564;Gravelotte;749;739
200039865;Metz Métropole;CA;FPU;44;227765;223114;57351;215703513;Jury;1142;1122
200039865;Metz Métropole;CA;FPU;44;227765;223114;57352;215703521;Jussy;497;484
200039865;Metz Métropole;CA;FPU;44;227765;223114;57385;215703851;Laquenexy;1060;1038
200039865;Metz Métropole;CA;FPU;44;227765;223114;57396;215703968;Lessy;905;792
200039865;Metz Métropole;CA;FPU;44;227765;223114;57412;215704123;Longeville-lès-Metz;3880;3798
200039865;Metz Métropole;CA;FPU;44;227765;223114;57415;215704156;Lorry-lès-Metz;1645;1550
200039865;Metz Métropole;CA;FPU;44;227765;223114;57445;215704453;Marieulles;694;674
200039865;Metz Métropole;CA;FPU;44;227765;223114;57447;215704479;Marly;10101;9797
200039865;Metz Métropole;CA;FPU;44;227765;223114;57452;215704529;La Maxe;878;867
200039865;Metz Métropole;CA;FPU;44;227765;223114;57454;215704545;Mécleuves;1195;1166
200039865;Metz Métropole;CA;FPU;44;227765;223114;57463;215704636;Metz;122149;119962
200039865;Metz Métropole;CA;FPU;44;227765;223114;57467;215704677;Mey;307;298
200039865;Metz Métropole;CA;FPU;44;227765;223114;57480;215704800;Montigny-lès-Metz;22838;22358
200039865;Metz Métropole;CA;FPU;44;227765;223114;57487;215704875;Moulins-lès-Metz;5183;5105
200039865;Metz Métropole;CA;FPU;44;227765;223114;57510;215705104;Noisseville;1029;1017
200039865;Metz Métropole;CA;FPU;44;227765;223114;57512;215705120;Nouilly;517;509
200039865;Metz Métropole;CA;FPU;44;227765;223114;57534;215705344;Peltre;1957;1809
200039865;Metz Métropole;CA;FPU;44;227765;223114;57545;215705450;Plappeville;2206;2112
200039865;Metz Métropole;CA;FPU;44;227765;223114;57552;215705526;Pouilly;679;668
200039865;Metz Métropole;CA;FPU;44;227765;223114;57553;215705534;Pournoy-la-Chétive;657;648
200039865;Metz Métropole;CA;FPU;44;227765;223114;57601;215706011;Rozérieulles;1451;1398
200039865;Metz Métropole;CA;FPU;44;227765;223114;57616;215706169;Saint-Julien-lès-Metz;3051;2976
200039865;Metz Métropole;CA;FPU;44;227765;223114;57622;215706227;Saint-Privat-la-Montagne;1754;1733
200039865;Metz Métropole;CA;FPU;44;227765;223114;57624;215706243;Sainte-Ruffine;556;527
200039865;Metz Métropole;CA;FPU;44;227765;223114;57634;215706342;Saulny;1525;1481
200039865;Metz Métropole;CA;FPU;44;227765;223114;57642;215706425;Scy-Chazelles;2788;2708
200039865;Metz Métropole;CA;FPU;44;227765;223114;57693;215706938;Vantoux;947;916
200039865;Metz Métropole;CA;FPU;44;227765;223114;57694;215706946;Vany;337;330
200039865;Metz Métropole;CA;FPU;44;227765;223114;57701;215707019;Vaux;888;866
200039865;Metz Métropole;CA;FPU;44;227765;223114;57707;215707076;Vernéville;594;578
200039865;Metz Métropole;CA;FPU;44;227765;223114;57751;215707514;Woippy;13243;13079
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57020;215700204;Ancerville;266;262
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57037;215700378;Aube;265;261
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57057;215700576;Béchy;539;538
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57075;215700758;Beux;277;274
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57116;215701160;Buchy;118;117
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57127;215701277;Chanville;118;117
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57137;215701376;Cheminot;684;674
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57139;215701392;Chérisey;283;275
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57218;215702184;Fleury;1058;1029
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57220;215702200;Flocourt;124;122
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57231;215702317;Foville;99;98
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57251;215702515;Goin;333;331
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57392;215703927;Lemud;313;306
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57403;215704032;Liéhon;108;104
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57422;215704222;Louvigny;848;840
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57425;215704255;Luppy;557;545
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57472;215704727;Moncheux;152;148
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57527;215705278;Orny;375;369
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57532;215705328;Pagny-lès-Goin;245;242
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57547;215705476;Pommérieux;718;705
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57548;215705484;Pontoy;409;405
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57554;215705542;Pournoy-la-Grasse;594;570
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57572;215705724;Rémilly;2252;2134
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57605;215706052;Sailly-Achâtel;228;226
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57617;215706177;Saint-Jure;319;315
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57643;215706433;Secourt;215;212
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57652;215706524;Sillegny;448;439
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57653;215706532;Silly-en-Saulnois;37;35
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57655;215706557;Solgne;1146;1080
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57671;215706714;Thimonville;162;161
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57676;215706763;Tragny;112;111
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57708;215707084;Verny;2018;1913
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57715;215707159;Vigny;325;322
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57718;215707183;Villers-Stoncourt;246;244
200039907;Communauté de communes du Sud Messin;CC;FA;35;16035;15568;57737;215707373;Vulmont;44;44
200039915;CA des Pays de Lérins;CA;FPU;5;159614;157419;6029;210600292;Cannes;73671;72607
200039915;CA des Pays de Lérins;CA;FPU;5;159614;157419;6030;210600300;Le Cannet;43249;42754
200039915;CA des Pays de Lérins;CA;FPU;5;159614;157419;6079;210600797;Mandelieu-la-Napoule;22297;22004
200039915;CA des Pays de Lérins;CA;FPU;5;159614;157419;6085;210600854;Mougins;18835;18516
200039915;CA des Pays de Lérins;CA;FPU;5;159614;157419;6138;210601381;Théoule-sur-Mer;1562;1538
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6001;210600011;Aiglun;93;92
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6005;210600052;Ascros;172;168
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6008;210600086;Auvare;47;46
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6016;210600169;Beuil;501;496
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6040;210600409;Châteauneuf-d'Entraunes;57;57
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6051;210600516;La Croix-sur-Roudoule;91;91
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6052;210600524;Cuébris;131;126
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6053;210600532;Daluis;152;149
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6056;210600565;Entraunes;131;121
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6071;210600714;Guillaumes;705;690
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6076;210600763;Lieuche;44;40
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6078;210600789;Malaussène;266;263
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6082;210600821;Massoins;120;118
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6093;210600938;La Penne;320;319
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6094;210600946;Péone;986;961
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6096;210600961;Pierlas;90;90
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6097;210600979;Pierrefeu;273;268
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6098;210600987;Puget-Rostang;119;115
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6099;210600995;Puget-Théniers;1903;1820
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6100;210601001;Revest-les-Roches;214;210
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6101;210601019;Rigaud;217;216
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6106;210601068;Roquesteron;557;555
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6115;210601159;Saint-Antonin;116;113
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6124;210601241;Saint-Léger;69;68
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6125;210601258;Saint-Martin-d'Entraunes;95;93
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6131;210601316;Sallagriffon;48;47
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6133;210601332;Sauze;93;91
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6135;210601357;Sigale;219;210
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6139;210601399;Thiéry;102;102
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6141;210601415;Toudon;303;301
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6143;210601431;Touët-sur-Var;691;682
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6145;210601456;Tourette-du-Château;119;117
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6158;210601589;Villars-sur-Var;685;671
200039931;CC Alpes d'Azur;CC;FA;34;9810;9585;6160;210601605;Villeneuve-d'Entraunes;81;79
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57024;215700246;Antilly;130;127
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57028;215700287;Argancy;1326;1299
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57043;215700436;Ay-sur-Moselle;1568;1519
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57125;215701251;Chailly-lès-Ennery;345;337
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57129;215701293;Charly-Oradour;692;670
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57193;215701939;Ennery;1851;1823
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57211;215702119;Fèves;917;907
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57219;215702192;Flévy;577;571
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57242;215702424;Gandrange;2961;2933
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57283;215702838;Hagondange;9520;9384
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57303;215703034;Hauconcourt;547;540
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57433;215704339;Maizières-lès-Metz;10912;10774
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57438;215704388;Malroy;395;384
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57474;215704743;Mondelange;6116;6058
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57511;215705112;Norroy-le-Veneur;1098;1061
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57546;215705468;Plesnois;808;777
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57582;215705823;Richemont;1938;1879
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57645;215706458;Semécourt;900;886
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57663;215706631;Talange;7737;7508
200039949;Rives de Moselle;CC;FPU;20;51442;50520;57677;215706771;Trémery;1104;1083
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57056;215700568;Bébing;167;163
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57066;215700667;Berthelming;533;516
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57071;215700717;Bettborn;439;430
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57080;215700808;Bickenholtz;77;76
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57086;215700865;Belles-Forêts;253;247
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57119;215701194;Buhl-Lorraine;1278;1243
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57173;215701731;Desseling;107;107
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57180;215701806;Dolving;402;394
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57210;215702101;Fénétrange;739;724
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57216;215702168;Fleisheim;135;134
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57255;215702556;Gosselming;624;610
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57304;215703042;Haut-Clocher;347;336
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57310;215703109;Hellering-lès-Fénétrange;216;211
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57324;215703240;Hilbesheim;621;613
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57333;215703331;Hommarting;895;882
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57344;215703448;Imling;702;683
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57469;215704693;Mittersheim;613;600
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57506;215705062;Niederstinzel;274;265
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57518;215705187;Oberstinzel;345;339
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57551;215705518;Postroff;213;210
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57566;215705666;Réding;2515;2451
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57592;215705922;Romelfing;375;367
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57613;215706136;Saint-Jean-de-Bassel;336;327
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57629;215706292;Sarraltroff;774;756
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57630;215706300;Sarrebourg;12712;12398
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57635;215706359;Schalbach;307;305
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57703;215707035;Veckersviller;278;273
200039956;Communauté de communes de Sarrebourg - Moselle Sud;CC;FA;28;26531;25911;57713;215707134;Vieux-Lixheim;254;251
200040004;Communauté d'Agglomération du Gapençais;CA;FPU;3;43766;41866;5059;210500591;La Freissinouse;599;587
